Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,30.92197565858948,0.0,30.92197565858948,0.0,67.50588193236415,67.50588193236415,0.0,TA（°C）,0.7579403403345113,0.7579403403345113,0.0,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.34597117330829,0.0,34.34597117330829,0.0,37.339883522154366,37.339883522154366,0.0,TA（°C）,2.8433712632862562,2.8433712632862562,0.0,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,42.08189670034051,0.0,42.08189670034051,0.0,32.73558223131605,32.73558223131605,0.0,TA（°C）,2.649485484520736,2.649485484520736,0.0,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,35.53125886858472,0.0,35.53125886858472,0.0,8.398881438664631,8.398881438664631,0.0,TA（°C）,1.6325132922129513,1.6325132922129513,0.0,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,29.860776853558963,0.0,29.860776853558963,0.0,36.12441289967077,36.12441289967077,0.0,TA（°C）,1.0068762926840753,1.0068762926840753,0.0,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,27.92968537834699,0.0,27.92968537834699,0.0,-0.5629474846893467,-0.5629474846893467,0.0,TA（°C）,0.373176860057352,0.373176860057352,0.0,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,40.64610668830687,0.0,40.64610668830687,0.0,34.739959623708856,34.739959623708856,0.0,TA（°C）,2.3676179455051933,2.3676179455051933,0.0,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,30.48846412356321,0.0,30.48846412356321,0.0,62.220191963655544,62.220191963655544,0.0,TA（°C）,1.5160741872309664,1.5160741872309664,0.0,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,36.097205029433525,0.0,36.097205029433525,0.0,43.86207973077786,43.86207973077786,0.0,TA（°C）,2.541489009826258,2.541489009826258,0.0,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,29.083880780708853,0.0,29.083880780708853,0.0,31.38664933461126,31.38664933461126,0.0,TA（°C）,1.867632396481985,1.867632396481985,0.0,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.383361527462014,0.0,34.383361527462014,0.0,5.951731028433,5.951731028433,0.0,TA（°C）,0.30453701292505897,0.30453701292505897,0.0,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,32.50434948883602,0.0,32.50434948883602,0.0,26.89610696780329,26.89610696780329,0.0,TA（°C）,1.2997809773965963,1.2997809773965963,0.0,x_driven,X-driven / Nature-like simplified baseline
上海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,36.311340656537354,-1.3776388568818505,34.9337017996555,-1.3776388568818518,115.39469490289476,95.2641108211111,-20.130584081783653,TA（°C）,1.4174513632153836,1.0846666666666671,-0.33278469654871645,x_driven,X-driven / Nature-like simplified baseline
云南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,43.01879044805915,-1.2833258001585768,41.73546464790057,-1.283325800158579,20.84046911840916,27.281256729999996,6.440787611590835,TA（°C）,1.6867311929954834,0.9706666666666663,-0.716064526328817,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,38.62270400156466,0.05616930492713709,38.678873306491795,0.05616930492713834,12.931681364238123,9.423664233000002,-3.5080171312381214,TA（°C）,1.173994030107895,1.2573333333333323,0.08333930322543726,x_driven,X-driven / Nature-like simplified baseline
北京,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,43.68177578322813,-0.891493709638502,42.79028207358963,-0.8914937096385032,85.51864526557621,72.41541123777779,-13.103234027798422,TA（°C）,1.4284527955482056,1.2143333333333324,-0.2141194622148732,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,45.37044622587045,-1.8577439847282913,43.51270224114216,-1.8577439847282946,43.92574370177605,34.68657724777778,-9.239166453998273,TA（°C）,2.0153814116037148,1.2779999999999996,-0.7373814116037152,x_driven,X-driven / Nature-like simplified baseline
四川,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,31.444142431349082,-0.9895203550190101,30.45462207633007,-0.9895203550190104,15.418393935188469,19.511899606666667,4.093505671478198,TA（°C）,1.7197284302866265,1.1816666666666658,-0.5380617636199607,x_driven,X-driven / Nature-like simplified baseline
天津,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.75577684027162,0.7825890202831983,36.53836586055482,0.7825890202831971,23.534591889264505,69.80496421,46.27037232073549,TA（°C）,1.5860886654694872,1.213666666666665,-0.37242199880282234,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.187986994922436,-0.2852500156598986,27.90273697926254,-0.2852500156598978,16.651113558278134,22.336198525555552,5.685084967277419,TA（°C）,1.4563861881516817,1.2286666666666672,-0.2277195214850145,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,28.25257174968421,0.8006208369133248,29.053192586597536,0.8006208369133248,0.39409082847862464,50.29119710888889,49.89710628041026,TA（°C）,1.550274700029004,1.128,-0.42227470002900414,x_driven,X-driven / Nature-like simplified baseline
山东,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,37.66889153984236,-2.0149103588276867,35.65398118101468,-2.0149103588276844,66.69212283533625,53.36025634777778,-13.331866487558472,TA（°C）,1.905396997449165,1.158999999999999,-0.746396997449166,x_driven,X-driven / Nature-like simplified baseline
山西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,34.885683271177946,-1.4041571584925299,33.481526112685415,-1.4041571584925308,31.23025230049783,30.879057515555555,-0.3511947849422761,TA（°C）,1.875571851384927,1.211333333333334,-0.6642385180515931,x_driven,X-driven / Nature-like simplified baseline
广东,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,22.287690181813915,2.385931019202201,24.673621201016115,2.3859310192022,-8.631537342966666,62.563097485555545,71.19463482852221,TA（°C）,0.9705556516618655,0.9613333333333324,-0.009222318328533152,x_driven,X-driven / Nature-like simplified baseline
广西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,32.622804115256244,-1.213547638732723,31.40925647652352,-1.2135476387327238,6.445867726925684,48.26178370444444,41.815915977518756,TA（°C）,2.2632810128410634,1.0103333333333353,-1.2529476795077281,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,37.661390735944636,-3.492544690004967,34.16884604593967,-3.4925446900049693,3.9681688680408773,3.729443759333333,-0.23872510870754438,TA（°C）,2.941051456417414,1.278666666666667,-1.6623847897507469,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,27.954686911715644,-1.195246607963583,26.75944030375206,-1.1952466079635826,65.94019129570692,63.457979987777776,-2.4822113079291483,TA（°C）,1.6582233845184673,1.1279999999999983,-0.530223384518469,x_driven,X-driven / Nature-like simplified baseline
江西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,38.15119934256322,-1.2797380571778065,36.87146128538541,-1.2797380571778092,52.036710167827735,49.292061956666664,-2.7446482111610706,TA（°C）,1.6536361897195344,1.0873333333333337,-0.5663028563862007,x_driven,X-driven / Nature-like simplified baseline
河北,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,43.3501386242214,-2.4748030403682915,40.87533558385311,-2.4748030403682932,82.19397863597658,39.125089333333335,-43.06888930264324,TA（°C）,1.6888385267034949,1.202333333333332,-0.48650519337016296,x_driven,X-driven / Nature-like simplified baseline
河南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,45.952893285970674,-5.949892786989116,40.00300049898156,-5.949892786989118,130.78396645835275,44.41289791777778,-86.37106854057498,TA（°C）,2.5944696915011694,1.1480000000000017,-1.4464696915011677,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,26.752529223138822,2.1791053878050923,28.931634610943913,2.179105387805091,-14.404012986043568,57.08591370888889,71.48992669493245,TA（°C）,1.193654729869327,1.0809999999999995,-0.11265472986932745,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.92197565858948,1.156675741136324,32.07865139972581,1.1566757411363255,67.50588193236415,97.14808211666666,29.64220018430251,TA（°C）,0.7579403403345113,0.8320000000000043,0.074059659665493,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,34.34597117330829,-3.3726761582558784,30.973295015052415,-3.372676158255878,37.339883522154366,43.60574522333334,6.26586170117897,TA（°C）,2.8433712632862562,1.1333333333333329,-1.7100379299529234,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,42.08189670034051,-3.0440859614466707,39.03781073889384,-3.044085961446669,32.73558223131605,38.08397024,5.348388008683948,TA（°C）,2.649485484520736,1.110999999999997,-1.5384854845207387,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,35.53125886858472,-0.792154971678597,34.73910389690612,-0.7921549716785989,8.398881438664631,9.572930622555555,1.174049183890924,TA（°C）,1.6325132922129513,1.235666666666667,-0.39684662554628436,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.860776853558963,0.597776109786101,30.458552963345063,0.5977761097860999,36.12441289967077,55.258299613333335,19.133886713662562,TA（°C）,1.0068762926840753,0.9836666666666644,-0.023209626017410945,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,27.92968537834699,2.1469455226271075,30.076630900974095,2.1469455226271066,-0.5629474846893467,8.25420267177778,8.817150156467125,TA（°C）,0.373176860057352,1.2553333333333327,0.8821564732759808,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,40.64610668830687,-2.5722054743502527,38.07390121395662,-2.5722054743502554,34.739959623708856,37.229734264444446,2.4897746407355896,TA（°C）,2.3676179455051933,1.1003333333333334,-1.26728461217186,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,30.48846412356321,-0.9386535382133784,29.54981058534983,-0.93865353821338,62.220191963655544,50.220632200000004,-11.99955976365554,TA（°C）,1.5160741872309664,1.261666666666665,-0.2544075205643015,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,36.097205029433525,-2.786570719814917,33.31063430961861,-2.786570719814918,43.86207973077786,46.78208724666666,2.9200075158888055,TA（°C）,2.541489009826258,1.1649999999999991,-1.3764890098262588,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,29.083880780708853,-1.586896278331096,27.496984502377757,-1.5868962783310963,31.38664933461126,26.933115888888892,-4.453533445722368,TA（°C）,1.867632396481985,1.182333333333336,-0.6852990631486491,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,34.383361527462014,2.035742527241214,36.419104054703226,2.0357425272412115,5.951731028433,7.425525755888889,1.4737947274558891,TA（°C）,0.30453701292505897,1.2520000000000002,0.9474629870749413,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,median,32.50434948883602,-0.10704625240996891,32.39730323642605,-0.10704625240997245,26.89610696780329,22.762675820000002,-4.1334311478032895,TA（°C）,1.2997809773965963,1.3153333333333332,0.015552355936736983,x_driven,X-driven / Nature-like simplified baseline
上海,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,36.311340656537354,-1.8145309928445448,34.49680966369281,-1.8145309928445457,115.39469490289476,98.48411082111112,-16.91058408178364,TA（°C）,1.4174513632153836,0.8243333333333318,-0.5931180298820518,x_driven,X-driven / Nature-like simplified baseline
云南,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,43.01879044805915,-1.293238273861372,41.72555217419778,-1.2932382738613697,20.84046911840916,27.09125673,6.250787611590841,TA（°C）,1.6867311929954834,0.9690000000000012,-0.7177311929954822,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,38.62270400156466,0.051078809962691804,38.673782811527346,0.05107880996268932,12.931681364238123,10.575886455222221,-2.355794909015902,TA（°C）,1.173994030107895,1.2363333333333335,0.06233930322543846,x_driven,X-driven / Nature-like simplified baseline
北京,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,43.68177578322813,-0.8826490896260664,42.79912669360207,-0.8826490896260637,85.51864526557621,73.93874457111112,-11.579900694465096,TA（°C）,1.4284527955482056,1.193999999999999,-0.23445279554820653,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,45.37044622587045,-1.760544807042074,43.60990141882838,-1.7605448070420735,43.92574370177605,34.751021692222224,-9.174722009553825,TA（°C）,2.0153814116037148,1.3233333333333333,-0.6920480782703815,x_driven,X-driven / Nature-like simplified baseline
四川,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,31.444142431349082,-1.1454506837030571,30.298691747646025,-1.1454506837030571,15.418393935188469,19.921899606666667,4.503505671478198,TA（°C）,1.7197284302866265,1.100666666666668,-0.6190617636199585,x_driven,X-driven / Nature-like simplified baseline
天津,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,35.75577684027162,0.7927595206241793,36.5485363608958,0.7927595206241804,23.534591889264505,70.85051976555556,47.315927876291056,TA（°C）,1.5860886654694872,1.201666666666668,-0.38442199880281924,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,strict_top_07,严筛模型 7,SYS_09791 | Province: No / Year: Yes,SYS_09791,systematic,Province: No / Year: Yes,ssp119,SSP1-1.9（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-1.9 的省级年度序列，其余协变量保留基线延续路径。,p10,28.187986994922436,-0.4962326810933786,27.69175431382906,-0.49623268109337815,16.651113558278134,23.970642969999997,7.319529411721863,TA（°C）,1.4563861881516817,1.1016666666666666,-0.3547195214850152,x_driven,X-driven / Nature-like simplified baseline
